Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
105b2a61-b592-43bf-b316-c2fc6ea2c0fc,Garmin Sleep Test,2bb4e22b-c056-4193-b277-735cad6b6f5b,A000

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,spo2
x5f7febc-69dbedc5-6c48,25200000,1776023820000,2026-04-13T02:57:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776023880000,2026-04-13T02:58:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776023940000,2026-04-13T02:59:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776024000000,2026-04-13T03:00:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776024060000,2026-04-13T03:01:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776024120000,2026-04-13T03:02:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776024180000,2026-04-13T03:03:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776024240000,2026-04-13T03:04:00.000+07:00,90
x5f7febc-69dbedc5-6c48,25200000,1776024300000,2026-04-13T03:05:00.000+07:00,90
x5f7febc-69dbedc5-6c48,25200000,1776024360000,2026-04-13T03:06:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776024420000,2026-04-13T03:07:00.000+07:00,90
x5f7febc-69dbedc5-6c48,25200000,1776024480000,2026-04-13T03:08:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776024540000,2026-04-13T03:09:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776024600000,2026-04-13T03:10:00.000+07:00,92
x5f7febc-69dbedc5-6c48,25200000,1776024660000,2026-04-13T03:11:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776024720000,2026-04-13T03:12:00.000+07:00,94
x5f7febc-69dbedc5-6c48,25200000,1776024780000,2026-04-13T03:13:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776024840000,2026-04-13T03:14:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776024900000,2026-04-13T03:15:00.000+07:00,92
x5f7febc-69dbedc5-6c48,25200000,1776024960000,2026-04-13T03:16:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776025020000,2026-04-13T03:17:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776025080000,2026-04-13T03:18:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776025140000,2026-04-13T03:19:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776025200000,2026-04-13T03:20:00.000+07:00,90
x5f7febc-69dbedc5-6c48,25200000,1776025260000,2026-04-13T03:21:00.000+07:00,90
x5f7febc-69dbedc5-6c48,25200000,1776025320000,2026-04-13T03:22:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025380000,2026-04-13T03:23:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025440000,2026-04-13T03:24:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025500000,2026-04-13T03:25:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025560000,2026-04-13T03:26:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025620000,2026-04-13T03:27:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025680000,2026-04-13T03:28:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025740000,2026-04-13T03:29:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025800000,2026-04-13T03:30:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025860000,2026-04-13T03:31:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025920000,2026-04-13T03:32:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776025980000,2026-04-13T03:33:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026040000,2026-04-13T03:34:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026100000,2026-04-13T03:35:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026160000,2026-04-13T03:36:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026220000,2026-04-13T03:37:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026280000,2026-04-13T03:38:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026340000,2026-04-13T03:39:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026400000,2026-04-13T03:40:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026460000,2026-04-13T03:41:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026520000,2026-04-13T03:42:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026580000,2026-04-13T03:43:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026640000,2026-04-13T03:44:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776026700000,2026-04-13T03:45:00.000+07:00,88
x5f7febc-69dbedc5-6c48,25200000,1776026760000,2026-04-13T03:46:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776026820000,2026-04-13T03:47:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776026880000,2026-04-13T03:48:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776026940000,2026-04-13T03:49:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776027000000,2026-04-13T03:50:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776027060000,2026-04-13T03:51:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776027120000,2026-04-13T03:52:00.000+07:00,94
x5f7febc-69dbedc5-6c48,25200000,1776027180000,2026-04-13T03:53:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776027240000,2026-04-13T03:54:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776027300000,2026-04-13T03:55:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776027360000,2026-04-13T03:56:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776027420000,2026-04-13T03:57:00.000+07:00,89
x5f7febc-69dbedc5-6c48,25200000,1776027480000,2026-04-13T03:58:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776027540000,2026-04-13T03:59:00.000+07:00,98
x5f7febc-69dbedc5-6c48,25200000,1776027600000,2026-04-13T04:00:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776027660000,2026-04-13T04:01:00.000+07:00,98
x5f7febc-69dbedc5-6c48,25200000,1776027720000,2026-04-13T04:02:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776027780000,2026-04-13T04:03:00.000+07:00,92
x5f7febc-69dbedc5-6c48,25200000,1776027840000,2026-04-13T04:04:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776027900000,2026-04-13T04:05:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776027960000,2026-04-13T04:06:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776028020000,2026-04-13T04:07:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776028080000,2026-04-13T04:08:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776028140000,2026-04-13T04:09:00.000+07:00,94
x5f7febc-69dbedc5-6c48,25200000,1776028200000,2026-04-13T04:10:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776028260000,2026-04-13T04:11:00.000+07:00,98
x5f7febc-69dbedc5-6c48,25200000,1776028320000,2026-04-13T04:12:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776028380000,2026-04-13T04:13:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776028440000,2026-04-13T04:14:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776028500000,2026-04-13T04:15:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776028560000,2026-04-13T04:16:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776028620000,2026-04-13T04:17:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776028680000,2026-04-13T04:18:00.000+07:00,98
x5f7febc-69dbedc5-6c48,25200000,1776028740000,2026-04-13T04:19:00.000+07:00,98
x5f7febc-69dbedc5-6c48,25200000,1776028800000,2026-04-13T04:20:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776028860000,2026-04-13T04:21:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776028920000,2026-04-13T04:22:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776028980000,2026-04-13T04:23:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776029040000,2026-04-13T04:24:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776029100000,2026-04-13T04:25:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776029160000,2026-04-13T04:26:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029220000,2026-04-13T04:27:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776029280000,2026-04-13T04:28:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776029340000,2026-04-13T04:29:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029400000,2026-04-13T04:30:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029460000,2026-04-13T04:31:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776029520000,2026-04-13T04:32:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029580000,2026-04-13T04:33:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029640000,2026-04-13T04:34:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029700000,2026-04-13T04:35:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029760000,2026-04-13T04:36:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029820000,2026-04-13T04:37:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029880000,2026-04-13T04:38:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776029940000,2026-04-13T04:39:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776030000000,2026-04-13T04:40:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776030060000,2026-04-13T04:41:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776030120000,2026-04-13T04:42:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776030180000,2026-04-13T04:43:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776030240000,2026-04-13T04:44:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776030300000,2026-04-13T04:45:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030360000,2026-04-13T04:46:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030420000,2026-04-13T04:47:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030480000,2026-04-13T04:48:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030540000,2026-04-13T04:49:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030600000,2026-04-13T04:50:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030660000,2026-04-13T04:51:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030720000,2026-04-13T04:52:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030780000,2026-04-13T04:53:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030840000,2026-04-13T04:54:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030900000,2026-04-13T04:55:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776030960000,2026-04-13T04:56:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031020000,2026-04-13T04:57:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031080000,2026-04-13T04:58:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031140000,2026-04-13T04:59:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031200000,2026-04-13T05:00:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031260000,2026-04-13T05:01:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031320000,2026-04-13T05:02:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031380000,2026-04-13T05:03:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031440000,2026-04-13T05:04:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031500000,2026-04-13T05:05:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031560000,2026-04-13T05:06:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031620000,2026-04-13T05:07:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031680000,2026-04-13T05:08:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031740000,2026-04-13T05:09:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031800000,2026-04-13T05:10:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776031860000,2026-04-13T05:11:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776031920000,2026-04-13T05:12:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776031980000,2026-04-13T05:13:00.000+07:00,100
x5f7febc-69dbedc5-6c48,25200000,1776032040000,2026-04-13T05:14:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776032100000,2026-04-13T05:15:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776032160000,2026-04-13T05:16:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776032220000,2026-04-13T05:17:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776032280000,2026-04-13T05:18:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776032340000,2026-04-13T05:19:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776032400000,2026-04-13T05:20:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776032460000,2026-04-13T05:21:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776032520000,2026-04-13T05:22:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776032580000,2026-04-13T05:23:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776032640000,2026-04-13T05:24:00.000+07:00,94
x5f7febc-69dbedc5-6c48,25200000,1776032700000,2026-04-13T05:25:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776032760000,2026-04-13T05:26:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776032820000,2026-04-13T05:27:00.000+07:00,92
x5f7febc-69dbedc5-6c48,25200000,1776032880000,2026-04-13T05:28:00.000+07:00,92
x5f7febc-69dbedc5-6c48,25200000,1776032940000,2026-04-13T05:29:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776033000000,2026-04-13T05:30:00.000+07:00,98
x5f7febc-69dbedc5-6c48,25200000,1776033060000,2026-04-13T05:31:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033120000,2026-04-13T05:32:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033180000,2026-04-13T05:33:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033240000,2026-04-13T05:34:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033300000,2026-04-13T05:35:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033360000,2026-04-13T05:36:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033420000,2026-04-13T05:37:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033480000,2026-04-13T05:38:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033540000,2026-04-13T05:39:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033600000,2026-04-13T05:40:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033660000,2026-04-13T05:41:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033720000,2026-04-13T05:42:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033780000,2026-04-13T05:43:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033840000,2026-04-13T05:44:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033900000,2026-04-13T05:45:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776033960000,2026-04-13T05:46:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034020000,2026-04-13T05:47:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034080000,2026-04-13T05:48:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034140000,2026-04-13T05:49:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034200000,2026-04-13T05:50:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034260000,2026-04-13T05:51:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034320000,2026-04-13T05:52:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034380000,2026-04-13T05:53:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034440000,2026-04-13T05:54:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034500000,2026-04-13T05:55:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776034560000,2026-04-13T05:56:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034620000,2026-04-13T05:57:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034680000,2026-04-13T05:58:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034740000,2026-04-13T05:59:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034800000,2026-04-13T06:00:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034860000,2026-04-13T06:01:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034920000,2026-04-13T06:02:00.000+07:00,99
x5f7febc-69dbedc5-6c48,25200000,1776034980000,2026-04-13T06:03:00.000+07:00,98
x5f7febc-69dbedc5-6c48,25200000,1776035040000,2026-04-13T06:04:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776035100000,2026-04-13T06:05:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776035160000,2026-04-13T06:06:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776035220000,2026-04-13T06:07:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776035280000,2026-04-13T06:08:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776035340000,2026-04-13T06:09:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776035400000,2026-04-13T06:10:00.000+07:00,96
x5f7febc-69dbedc5-6c48,25200000,1776035460000,2026-04-13T06:11:00.000+07:00,92
x5f7febc-69dbedc5-6c48,25200000,1776035520000,2026-04-13T06:12:00.000+07:00,91
x5f7febc-69dbedc5-6c48,25200000,1776035580000,2026-04-13T06:13:00.000+07:00,83
x5f7febc-69dbedc5-6c48,25200000,1776035640000,2026-04-13T06:14:00.000+07:00,84
x5f7febc-69dbedc5-6c48,25200000,1776035700000,2026-04-13T06:15:00.000+07:00,84
x5f7febc-69dbedc5-6c48,25200000,1776035760000,2026-04-13T06:16:00.000+07:00,84
x5f7febc-69dbedc5-6c48,25200000,1776035820000,2026-04-13T06:17:00.000+07:00,84
x5f7febc-69dbedc5-6c48,25200000,1776035880000,2026-04-13T06:18:00.000+07:00,84
x5f7febc-69dbedc5-6c48,25200000,1776035940000,2026-04-13T06:19:00.000+07:00,84
x5f7febc-69dbedc5-6c48,25200000,1776036000000,2026-04-13T06:20:00.000+07:00,84
x5f7febc-69dbedc5-6c48,25200000,1776036060000,2026-04-13T06:21:00.000+07:00,85
x5f7febc-69dbedc5-6c48,25200000,1776036120000,2026-04-13T06:22:00.000+07:00,85
x5f7febc-69dbedc5-6c48,25200000,1776036180000,2026-04-13T06:23:00.000+07:00,85
x5f7febc-69dbedc5-6c48,25200000,1776036240000,2026-04-13T06:24:00.000+07:00,85
x5f7febc-69dbedc5-6c48,25200000,1776036300000,2026-04-13T06:25:00.000+07:00,85
x5f7febc-69dbedc5-6c48,25200000,1776036360000,2026-04-13T06:26:00.000+07:00,86
x5f7febc-69dbedc5-6c48,25200000,1776036420000,2026-04-13T06:27:00.000+07:00,86
x5f7febc-69dbedc5-6c48,25200000,1776036480000,2026-04-13T06:28:00.000+07:00,86
x5f7febc-69dbedc5-6c48,25200000,1776036540000,2026-04-13T06:29:00.000+07:00,86
x5f7febc-69dbedc5-6c48,25200000,1776036600000,2026-04-13T06:30:00.000+07:00,86
x5f7febc-69dbedc5-6c48,25200000,1776036660000,2026-04-13T06:31:00.000+07:00,86
x5f7febc-69dbedc5-6c48,25200000,1776036720000,2026-04-13T06:32:00.000+07:00,86
x5f7febc-69dbedc5-6c48,25200000,1776036780000,2026-04-13T06:33:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776036840000,2026-04-13T06:34:00.000+07:00,94
x5f7febc-69dbedc5-6c48,25200000,1776036900000,2026-04-13T06:35:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776036960000,2026-04-13T06:36:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776037020000,2026-04-13T06:37:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776037080000,2026-04-13T06:38:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776037140000,2026-04-13T06:39:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776037200000,2026-04-13T06:40:00.000+07:00,94
x5f7febc-69dbedc5-6c48,25200000,1776037260000,2026-04-13T06:41:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776037320000,2026-04-13T06:42:00.000+07:00,97
x5f7febc-69dbedc5-6c48,25200000,1776037380000,2026-04-13T06:43:00.000+07:00,95
x5f7febc-69dbedc5-6c48,25200000,1776037440000,2026-04-13T06:44:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776037500000,2026-04-13T06:45:00.000+07:00,93
x5f7febc-69dbedc5-6c48,25200000,1776037560000,2026-04-13T06:46:00.000+07:00,95
