Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
105b2a61-b592-43bf-b316-c2fc6ea2c0fc,Garmin Sleep Test,2bb4e22b-c056-4193-b277-735cad6b6f5b,A000

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,breathsPerMinute
x5f7febc-69d553f4-59ed,25200000,1775596200000,2026-04-08T04:10:00.000+07:00,18.9
x5f7febc-69d553f4-59ed,25200000,1775596260000,2026-04-08T04:11:00.000+07:00,17.58
x5f7febc-69d553f4-59ed,25200000,1775596320000,2026-04-08T04:12:00.000+07:00,16.08
x5f7febc-69d553f4-59ed,25200000,1775596380000,2026-04-08T04:13:00.000+07:00,15.33
x5f7febc-69d553f4-59ed,25200000,1775596440000,2026-04-08T04:14:00.000+07:00,14.75
x5f7febc-69d553f4-59ed,25200000,1775596500000,2026-04-08T04:15:00.000+07:00,12
x5f7febc-69d553f4-59ed,25200000,1775596560000,2026-04-08T04:16:00.000+07:00,14.25
x5f7febc-69d553f4-59ed,25200000,1775596620000,2026-04-08T04:17:00.000+07:00,15.25
x5f7febc-69d553f4-59ed,25200000,1775596680000,2026-04-08T04:18:00.000+07:00,16.41
x5f7febc-69d553f4-59ed,25200000,1775596740000,2026-04-08T04:19:00.000+07:00,15.5
x5f7febc-69d553f4-59ed,25200000,1775596800000,2026-04-08T04:20:00.000+07:00,13.16
x5f7febc-69d553f4-59ed,25200000,1775596860000,2026-04-08T04:21:00.000+07:00,14
x5f7febc-69d553f4-59ed,25200000,1775596920000,2026-04-08T04:22:00.000+07:00,15.41
x5f7febc-69d553f4-59ed,25200000,1775596980000,2026-04-08T04:23:00.000+07:00,15.08
x5f7febc-69d553f4-59ed,25200000,1775597040000,2026-04-08T04:24:00.000+07:00,18
x5f7febc-69d553f4-59ed,25200000,1775597100000,2026-04-08T04:25:00.000+07:00,20.33
x5f7febc-69d553f4-59ed,25200000,1775597160000,2026-04-08T04:26:00.000+07:00,21.33
x5f7febc-69d553f4-59ed,25200000,1775597220000,2026-04-08T04:27:00.000+07:00,20.16
x5f7febc-69d553f4-59ed,25200000,1775597280000,2026-04-08T04:28:00.000+07:00,20.33
x5f7febc-69d553f4-59ed,25200000,1775597340000,2026-04-08T04:29:00.000+07:00,19
x5f7febc-69d553f4-59ed,25200000,1775597400000,2026-04-08T04:30:00.000+07:00,20.66
x5f7febc-69d553f4-59ed,25200000,1775597460000,2026-04-08T04:31:00.000+07:00,18.83
x5f7febc-69d553f4-59ed,25200000,1775597520000,2026-04-08T04:32:00.000+07:00,19.5
x5f7febc-69d553f4-59ed,25200000,1775597580000,2026-04-08T04:33:00.000+07:00,20.83
x5f7febc-69d553f4-59ed,25200000,1775597640000,2026-04-08T04:34:00.000+07:00,19.9
x5f7febc-69d553f4-59ed,25200000,1775597700000,2026-04-08T04:35:00.000+07:00,17.41
x5f7febc-69d553f4-59ed,25200000,1775597760000,2026-04-08T04:36:00.000+07:00,19.22
x5f7febc-69d553f4-59ed,25200000,1775597820000,2026-04-08T04:37:00.000+07:00,16.54
x5f7febc-69d553f4-59ed,25200000,1775597880000,2026-04-08T04:38:00.000+07:00,15.25
x5f7febc-69d553f4-59ed,25200000,1775597940000,2026-04-08T04:39:00.000+07:00,16.33
x5f7febc-69d553f4-59ed,25200000,1775598000000,2026-04-08T04:40:00.000+07:00,11.66
x5f7febc-69d553f4-59ed,25200000,1775598060000,2026-04-08T04:41:00.000+07:00,11.66
x5f7febc-69d553f4-59ed,25200000,1775598120000,2026-04-08T04:42:00.000+07:00,10.41
x5f7febc-69d553f4-59ed,25200000,1775598180000,2026-04-08T04:43:00.000+07:00,15.75
x5f7febc-69d553f4-59ed,25200000,1775598240000,2026-04-08T04:44:00.000+07:00,22.3
x5f7febc-69d553f4-59ed,25200000,1775598360000,2026-04-08T04:46:00.000+07:00,9
x5f7febc-69d553f4-59ed,25200000,1775598420000,2026-04-08T04:47:00.000+07:00,12.41
x5f7febc-69d553f4-59ed,25200000,1775598480000,2026-04-08T04:48:00.000+07:00,21.66
x5f7febc-69d553f4-59ed,25200000,1775598540000,2026-04-08T04:49:00.000+07:00,17.33
x5f7febc-69d553f4-59ed,25200000,1775598600000,2026-04-08T04:50:00.000+07:00,16
x5f7febc-69d553f4-59ed,25200000,1775598660000,2026-04-08T04:51:00.000+07:00,17
x5f7febc-69d553f4-59ed,25200000,1775598720000,2026-04-08T04:52:00.000+07:00,17.16
x5f7febc-69d553f4-59ed,25200000,1775598780000,2026-04-08T04:53:00.000+07:00,17.5
x5f7febc-69d553f4-59ed,25200000,1775598840000,2026-04-08T04:54:00.000+07:00,16.16
x5f7febc-69d553f4-59ed,25200000,1775598900000,2026-04-08T04:55:00.000+07:00,17.25
x5f7febc-69d553f4-59ed,25200000,1775598960000,2026-04-08T04:56:00.000+07:00,17.75
x5f7febc-69d553f4-59ed,25200000,1775599020000,2026-04-08T04:57:00.000+07:00,14.83
x5f7febc-69d553f4-59ed,25200000,1775599080000,2026-04-08T04:58:00.000+07:00,16.36
x5f7febc-69d553f4-59ed,25200000,1775599140000,2026-04-08T04:59:00.000+07:00,17.25
x5f7febc-69d553f4-59ed,25200000,1775599200000,2026-04-08T05:00:00.000+07:00,19.08
x5f7febc-69d553f4-59ed,25200000,1775599260000,2026-04-08T05:01:00.000+07:00,15.08
x5f7febc-69d553f4-59ed,25200000,1775599320000,2026-04-08T05:02:00.000+07:00,13.75
x5f7febc-69d553f4-59ed,25200000,1775599380000,2026-04-08T05:03:00.000+07:00,16.33
x5f7febc-69d553f4-59ed,25200000,1775599440000,2026-04-08T05:04:00.000+07:00,17.75
x5f7febc-69d553f4-59ed,25200000,1775599500000,2026-04-08T05:05:00.000+07:00,16
x5f7febc-69d553f4-59ed,25200000,1775599560000,2026-04-08T05:06:00.000+07:00,17.25
x5f7febc-69d553f4-59ed,25200000,1775599620000,2026-04-08T05:07:00.000+07:00,17.25
x5f7febc-69d553f4-59ed,25200000,1775599680000,2026-04-08T05:08:00.000+07:00,18.66
x5f7febc-69d553f4-59ed,25200000,1775599740000,2026-04-08T05:09:00.000+07:00,18.16
x5f7febc-69d553f4-59ed,25200000,1775599800000,2026-04-08T05:10:00.000+07:00,17.91
x5f7febc-69d553f4-59ed,25200000,1775599860000,2026-04-08T05:11:00.000+07:00,18.25
x5f7febc-69d553f4-59ed,25200000,1775599920000,2026-04-08T05:12:00.000+07:00,19.08
x5f7febc-69d553f4-59ed,25200000,1775599980000,2026-04-08T05:13:00.000+07:00,18.09
x5f7febc-69d553f4-59ed,25200000,1775600040000,2026-04-08T05:14:00.000+07:00,19.75
x5f7febc-69d553f4-59ed,25200000,1775600100000,2026-04-08T05:15:00.000+07:00,18.5
x5f7febc-69d553f4-59ed,25200000,1775600160000,2026-04-08T05:16:00.000+07:00,16.33
x5f7febc-69d553f4-59ed,25200000,1775600220000,2026-04-08T05:17:00.000+07:00,18.16
x5f7febc-69d553f4-59ed,25200000,1775600280000,2026-04-08T05:18:00.000+07:00,17.75
x5f7febc-69d553f4-59ed,25200000,1775600340000,2026-04-08T05:19:00.000+07:00,18
x5f7febc-69d553f4-59ed,25200000,1775600400000,2026-04-08T05:20:00.000+07:00,17.66
x5f7febc-69d553f4-59ed,25200000,1775600460000,2026-04-08T05:21:00.000+07:00,18.58
x5f7febc-69d553f4-59ed,25200000,1775600520000,2026-04-08T05:22:00.000+07:00,17.08
x5f7febc-69d553f4-59ed,25200000,1775600580000,2026-04-08T05:23:00.000+07:00,17
x5f7febc-69d553f4-59ed,25200000,1775600640000,2026-04-08T05:24:00.000+07:00,18.33
x5f7febc-69d553f4-59ed,25200000,1775600700000,2026-04-08T05:25:00.000+07:00,16.91
x5f7febc-69d553f4-59ed,25200000,1775600760000,2026-04-08T05:26:00.000+07:00,18.33
x5f7febc-69d553f4-59ed,25200000,1775600820000,2026-04-08T05:27:00.000+07:00,18.16
x5f7febc-69d553f4-59ed,25200000,1775600880000,2026-04-08T05:28:00.000+07:00,18
x5f7febc-69d553f4-59ed,25200000,1775600940000,2026-04-08T05:29:00.000+07:00,19.16
x5f7febc-69d553f4-59ed,25200000,1775601000000,2026-04-08T05:30:00.000+07:00,18.58
x5f7febc-69d553f4-59ed,25200000,1775601060000,2026-04-08T05:31:00.000+07:00,18.33
x5f7febc-69d553f4-59ed,25200000,1775601120000,2026-04-08T05:32:00.000+07:00,16.58
x5f7febc-69d553f4-59ed,25200000,1775601180000,2026-04-08T05:33:00.000+07:00,17.83
x5f7febc-69d553f4-59ed,25200000,1775601240000,2026-04-08T05:34:00.000+07:00,16.58
x5f7febc-69d553f4-59ed,25200000,1775601300000,2026-04-08T05:35:00.000+07:00,17.18
x5f7febc-69d553f4-59ed,25200000,1775601360000,2026-04-08T05:36:00.000+07:00,15.75
x5f7febc-69d553f4-59ed,25200000,1775601420000,2026-04-08T05:37:00.000+07:00,17.08
x5f7febc-69d553f4-59ed,25200000,1775601480000,2026-04-08T05:38:00.000+07:00,16.83
x5f7febc-69d553f4-59ed,25200000,1775601540000,2026-04-08T05:39:00.000+07:00,13.58
x5f7febc-69d553f4-59ed,25200000,1775601600000,2026-04-08T05:40:00.000+07:00,14.91
x5f7febc-69d553f4-59ed,25200000,1775601660000,2026-04-08T05:41:00.000+07:00,13.66
x5f7febc-69d553f4-59ed,25200000,1775601720000,2026-04-08T05:42:00.000+07:00,15.33
x5f7febc-69d553f4-59ed,25200000,1775601780000,2026-04-08T05:43:00.000+07:00,12.83
x5f7febc-69d553f4-59ed,25200000,1775601840000,2026-04-08T05:44:00.000+07:00,17
x5f7febc-69d553f4-59ed,25200000,1775601900000,2026-04-08T05:45:00.000+07:00,16.83
x5f7febc-69d553f4-59ed,25200000,1775601960000,2026-04-08T05:46:00.000+07:00,16.25
x5f7febc-69d553f4-59ed,25200000,1775602020000,2026-04-08T05:47:00.000+07:00,16.33
x5f7febc-69d553f4-59ed,25200000,1775602080000,2026-04-08T05:48:00.000+07:00,14.5
x5f7febc-69d553f4-59ed,25200000,1775602140000,2026-04-08T05:49:00.000+07:00,14.16
x5f7febc-69d553f4-59ed,25200000,1775602200000,2026-04-08T05:50:00.000+07:00,18.33
x5f7febc-69d553f4-59ed,25200000,1775602260000,2026-04-08T05:51:00.000+07:00,18.75
x5f7febc-69d553f4-59ed,25200000,1775602320000,2026-04-08T05:52:00.000+07:00,16
x5f7febc-69d553f4-59ed,25200000,1775602380000,2026-04-08T05:53:00.000+07:00,17.16
x5f7febc-69d553f4-59ed,25200000,1775602440000,2026-04-08T05:54:00.000+07:00,17.41
x5f7febc-69d553f4-59ed,25200000,1775602500000,2026-04-08T05:55:00.000+07:00,16.25
x5f7febc-69d553f4-59ed,25200000,1775602560000,2026-04-08T05:56:00.000+07:00,15.75
x5f7febc-69d553f4-59ed,25200000,1775602620000,2026-04-08T05:57:00.000+07:00,14.66
x5f7febc-69d553f4-59ed,25200000,1775602680000,2026-04-08T05:58:00.000+07:00,15.33
x5f7febc-69d553f4-59ed,25200000,1775602740000,2026-04-08T05:59:00.000+07:00,15.16
x5f7febc-69d553f4-59ed,25200000,1775602800000,2026-04-08T06:00:00.000+07:00,15.41
x5f7febc-69d553f4-59ed,25200000,1775602860000,2026-04-08T06:01:00.000+07:00,13.58
x5f7febc-69d553f4-59ed,25200000,1775602920000,2026-04-08T06:02:00.000+07:00,13.25
x5f7febc-69d553f4-59ed,25200000,1775602980000,2026-04-08T06:03:00.000+07:00,13.08
x5f7febc-69d553f4-59ed,25200000,1775603040000,2026-04-08T06:04:00.000+07:00,13.75
x5f7febc-69d553f4-59ed,25200000,1775603100000,2026-04-08T06:05:00.000+07:00,15.58
x5f7febc-69d553f4-59ed,25200000,1775603160000,2026-04-08T06:06:00.000+07:00,15.5
x5f7febc-69d553f4-59ed,25200000,1775603220000,2026-04-08T06:07:00.000+07:00,14.16
x5f7febc-69d553f4-59ed,25200000,1775603280000,2026-04-08T06:08:00.000+07:00,14.08
x5f7febc-69d553f4-59ed,25200000,1775603340000,2026-04-08T06:09:00.000+07:00,16.66
x5f7febc-69d553f4-59ed,25200000,1775603400000,2026-04-08T06:10:00.000+07:00,17
x5f7febc-69d553f4-59ed,25200000,1775603460000,2026-04-08T06:11:00.000+07:00,15.91
x5f7febc-69d553f4-59ed,25200000,1775603520000,2026-04-08T06:12:00.000+07:00,15.66
x5f7febc-69d553f4-59ed,25200000,1775603580000,2026-04-08T06:13:00.000+07:00,16.5
x5f7febc-69d553f4-59ed,25200000,1775603640000,2026-04-08T06:14:00.000+07:00,15.25
x5f7febc-69d553f4-59ed,25200000,1775603700000,2026-04-08T06:15:00.000+07:00,14.33
x5f7febc-69d553f4-59ed,25200000,1775603760000,2026-04-08T06:16:00.000+07:00,13.58
x5f7febc-69d553f4-59ed,25200000,1775603820000,2026-04-08T06:17:00.000+07:00,16.9
x5f7febc-69d553f4-59ed,25200000,1775603880000,2026-04-08T06:18:00.000+07:00,17.5
x5f7febc-69d553f4-59ed,25200000,1775603940000,2026-04-08T06:19:00.000+07:00,16.91
x5f7febc-69d553f4-59ed,25200000,1775604000000,2026-04-08T06:20:00.000+07:00,18.16
x5f7febc-69d553f4-59ed,25200000,1775604060000,2026-04-08T06:21:00.000+07:00,15.58
x5f7febc-69d553f4-59ed,25200000,1775604120000,2026-04-08T06:22:00.000+07:00,16.5
x5f7febc-69d553f4-59ed,25200000,1775604180000,2026-04-08T06:23:00.000+07:00,19.16
x5f7febc-69d553f4-59ed,25200000,1775604240000,2026-04-08T06:24:00.000+07:00,18.91
x5f7febc-69d553f4-59ed,25200000,1775604300000,2026-04-08T06:25:00.000+07:00,18.58
x5f7febc-69d553f4-59ed,25200000,1775604360000,2026-04-08T06:26:00.000+07:00,17.16
x5f7febc-69d553f4-59ed,25200000,1775604420000,2026-04-08T06:27:00.000+07:00,14.41
x5f7febc-69d553f4-59ed,25200000,1775604480000,2026-04-08T06:28:00.000+07:00,16.27
x5f7febc-69d553f4-59ed,25200000,1775604540000,2026-04-08T06:29:00.000+07:00,19.58
x5f7febc-69d553f4-59ed,25200000,1775604600000,2026-04-08T06:30:00.000+07:00,18.5
x5f7febc-69d553f4-59ed,25200000,1775604660000,2026-04-08T06:31:00.000+07:00,18.66
x5f7febc-69d553f4-59ed,25200000,1775604720000,2026-04-08T06:32:00.000+07:00,18.91
x5f7febc-69d553f4-59ed,25200000,1775604780000,2026-04-08T06:33:00.000+07:00,16.91
x5f7febc-69d553f4-59ed,25200000,1775604840000,2026-04-08T06:34:00.000+07:00,18.16
x5f7febc-69d553f4-59ed,25200000,1775604900000,2026-04-08T06:35:00.000+07:00,16.41
