Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
105b2a61-b592-43bf-b316-c2fc6ea2c0fc,Garmin Sleep Test,2bb4e22b-c056-4193-b277-735cad6b6f5b,A000

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,breathsPerMinute
x5f7febc-69c58b90-729c,25200000,1774555380000,2026-03-27T03:03:00.000+07:00,17.83
x5f7febc-69c58b90-729c,25200000,1774555440000,2026-03-27T03:04:00.000+07:00,19.75
x5f7febc-69c58b90-729c,25200000,1774555500000,2026-03-27T03:05:00.000+07:00,19.5
x5f7febc-69c58b90-729c,25200000,1774555560000,2026-03-27T03:06:00.000+07:00,19.41
x5f7febc-69c58b90-729c,25200000,1774555620000,2026-03-27T03:07:00.000+07:00,18.91
x5f7febc-69c58b90-729c,25200000,1774555680000,2026-03-27T03:08:00.000+07:00,15.83
x5f7febc-69c58b90-729c,25200000,1774555740000,2026-03-27T03:09:00.000+07:00,19.33
x5f7febc-69c58b90-729c,25200000,1774555800000,2026-03-27T03:10:00.000+07:00,19.5
x5f7febc-69c58b90-729c,25200000,1774555860000,2026-03-27T03:11:00.000+07:00,19
x5f7febc-69c58b90-729c,25200000,1774555920000,2026-03-27T03:12:00.000+07:00,18.25
x5f7febc-69c58b90-729c,25200000,1774555980000,2026-03-27T03:13:00.000+07:00,19.16
x5f7febc-69c58b90-729c,25200000,1774556040000,2026-03-27T03:14:00.000+07:00,18.91
x5f7febc-69c58b90-729c,25200000,1774556100000,2026-03-27T03:15:00.000+07:00,18.83
x5f7febc-69c58b90-729c,25200000,1774556160000,2026-03-27T03:16:00.000+07:00,17.08
x5f7febc-69c58b90-729c,25200000,1774556220000,2026-03-27T03:17:00.000+07:00,21
x5f7febc-69c58b90-729c,25200000,1774556280000,2026-03-27T03:18:00.000+07:00,17
x5f7febc-69c58b90-729c,25200000,1774556340000,2026-03-27T03:19:00.000+07:00,15.16
x5f7febc-69c58b90-729c,25200000,1774556400000,2026-03-27T03:20:00.000+07:00,15.58
x5f7febc-69c58b90-729c,25200000,1774556460000,2026-03-27T03:21:00.000+07:00,15.75
x5f7febc-69c58b90-729c,25200000,1774556520000,2026-03-27T03:22:00.000+07:00,16.16
x5f7febc-69c58b90-729c,25200000,1774556580000,2026-03-27T03:23:00.000+07:00,16.16
x5f7febc-69c58b90-729c,25200000,1774556640000,2026-03-27T03:24:00.000+07:00,16.66
x5f7febc-69c58b90-729c,25200000,1774556700000,2026-03-27T03:25:00.000+07:00,18.16
x5f7febc-69c58b90-729c,25200000,1774556760000,2026-03-27T03:26:00.000+07:00,18.41
x5f7febc-69c58b90-729c,25200000,1774556820000,2026-03-27T03:27:00.000+07:00,18.66
x5f7febc-69c58b90-729c,25200000,1774556880000,2026-03-27T03:28:00.000+07:00,17.33
x5f7febc-69c58b90-729c,25200000,1774556940000,2026-03-27T03:29:00.000+07:00,17.75
x5f7febc-69c58b90-729c,25200000,1774557000000,2026-03-27T03:30:00.000+07:00,18.66
x5f7febc-69c58b90-729c,25200000,1774557060000,2026-03-27T03:31:00.000+07:00,18.54
x5f7febc-69c58b90-729c,25200000,1774557120000,2026-03-27T03:32:00.000+07:00,17.25
x5f7febc-69c58b90-729c,25200000,1774557180000,2026-03-27T03:33:00.000+07:00,16.58
x5f7febc-69c58b90-729c,25200000,1774557240000,2026-03-27T03:34:00.000+07:00,16
x5f7febc-69c58b90-729c,25200000,1774557300000,2026-03-27T03:35:00.000+07:00,17.41
x5f7febc-69c58b90-729c,25200000,1774557360000,2026-03-27T03:36:00.000+07:00,16.25
x5f7febc-69c58b90-729c,25200000,1774557420000,2026-03-27T03:37:00.000+07:00,15.16
x5f7febc-69c58b90-729c,25200000,1774557480000,2026-03-27T03:38:00.000+07:00,17.5
x5f7febc-69c58b90-729c,25200000,1774557540000,2026-03-27T03:39:00.000+07:00,18
x5f7febc-69c58b90-729c,25200000,1774557600000,2026-03-27T03:40:00.000+07:00,17.25
x5f7febc-69c58b90-729c,25200000,1774557660000,2026-03-27T03:41:00.000+07:00,13.08
x5f7febc-69c58b90-729c,25200000,1774557720000,2026-03-27T03:42:00.000+07:00,16.66
x5f7febc-69c58b90-729c,25200000,1774557780000,2026-03-27T03:43:00.000+07:00,16.16
x5f7febc-69c58b90-729c,25200000,1774557840000,2026-03-27T03:44:00.000+07:00,17.58
x5f7febc-69c58b90-729c,25200000,1774557900000,2026-03-27T03:45:00.000+07:00,18
x5f7febc-69c58b90-729c,25200000,1774557960000,2026-03-27T03:46:00.000+07:00,17.75
x5f7febc-69c58b90-729c,25200000,1774558020000,2026-03-27T03:47:00.000+07:00,17.33
x5f7febc-69c58b90-729c,25200000,1774558080000,2026-03-27T03:48:00.000+07:00,16.75
x5f7febc-69c58b90-729c,25200000,1774558140000,2026-03-27T03:49:00.000+07:00,17.58
x5f7febc-69c58b90-729c,25200000,1774558200000,2026-03-27T03:50:00.000+07:00,16.16
x5f7febc-69c58b90-729c,25200000,1774558260000,2026-03-27T03:51:00.000+07:00,14.66
x5f7febc-69c58b90-729c,25200000,1774558320000,2026-03-27T03:52:00.000+07:00,14.66
x5f7febc-69c58b90-729c,25200000,1774558380000,2026-03-27T03:53:00.000+07:00,17.36
x5f7febc-69c58b90-729c,25200000,1774558440000,2026-03-27T03:54:00.000+07:00,20.08
x5f7febc-69c58b90-729c,25200000,1774558500000,2026-03-27T03:55:00.000+07:00,16.25
x5f7febc-69c58b90-729c,25200000,1774558560000,2026-03-27T03:56:00.000+07:00,15.58
x5f7febc-69c58b90-729c,25200000,1774558620000,2026-03-27T03:57:00.000+07:00,16.16
x5f7febc-69c58b90-729c,25200000,1774558680000,2026-03-27T03:58:00.000+07:00,16.5
x5f7febc-69c58b90-729c,25200000,1774558740000,2026-03-27T03:59:00.000+07:00,16.66
x5f7febc-69c58b90-729c,25200000,1774558800000,2026-03-27T04:00:00.000+07:00,14.58
x5f7febc-69c58b90-729c,25200000,1774558860000,2026-03-27T04:01:00.000+07:00,16.83
x5f7febc-69c58b90-729c,25200000,1774558920000,2026-03-27T04:02:00.000+07:00,22.25
x5f7febc-69c58b90-729c,25200000,1774558980000,2026-03-27T04:03:00.000+07:00,20.58
x5f7febc-69c58b90-729c,25200000,1774559040000,2026-03-27T04:04:00.000+07:00,18.83
x5f7febc-69c58b90-729c,25200000,1774559100000,2026-03-27T04:05:00.000+07:00,19.75
x5f7febc-69c58b90-729c,25200000,1774559160000,2026-03-27T04:06:00.000+07:00,20.08
x5f7febc-69c58b90-729c,25200000,1774559220000,2026-03-27T04:07:00.000+07:00,20.54
x5f7febc-69c58b90-729c,25200000,1774559280000,2026-03-27T04:08:00.000+07:00,21.45
x5f7febc-69c58b90-729c,25200000,1774559400000,2026-03-27T04:10:00.000+07:00,18.4
x5f7febc-69c58b90-729c,25200000,1774559460000,2026-03-27T04:11:00.000+07:00,15.25
x5f7febc-69c58b90-729c,25200000,1774559520000,2026-03-27T04:12:00.000+07:00,18.91
x5f7febc-69c58b90-729c,25200000,1774559580000,2026-03-27T04:13:00.000+07:00,14.66
x5f7febc-69c58b90-729c,25200000,1774559640000,2026-03-27T04:14:00.000+07:00,15.25
x5f7febc-69c58b90-729c,25200000,1774559700000,2026-03-27T04:15:00.000+07:00,15.75
x5f7febc-69c58b90-729c,25200000,1774559760000,2026-03-27T04:16:00.000+07:00,14.58
x5f7febc-69c58b90-729c,25200000,1774559820000,2026-03-27T04:17:00.000+07:00,16.08
x5f7febc-69c58b90-729c,25200000,1774559880000,2026-03-27T04:18:00.000+07:00,15.16
x5f7febc-69c58b90-729c,25200000,1774559940000,2026-03-27T04:19:00.000+07:00,14.16
x5f7febc-69c58b90-729c,25200000,1774560000000,2026-03-27T04:20:00.000+07:00,13.41
x5f7febc-69c58b90-729c,25200000,1774560060000,2026-03-27T04:21:00.000+07:00,14.16
x5f7febc-69c58b90-729c,25200000,1774560120000,2026-03-27T04:22:00.000+07:00,17.25
x5f7febc-69c58b90-729c,25200000,1774560180000,2026-03-27T04:23:00.000+07:00,15.63
x5f7febc-69c58b90-729c,25200000,1774560240000,2026-03-27T04:24:00.000+07:00,16.54
x5f7febc-69c58b90-729c,25200000,1774560300000,2026-03-27T04:25:00.000+07:00,17.41
x5f7febc-69c58b90-729c,25200000,1774560360000,2026-03-27T04:26:00.000+07:00,15.16
x5f7febc-69c58b90-729c,25200000,1774560420000,2026-03-27T04:27:00.000+07:00,17
x5f7febc-69c58b90-729c,25200000,1774560480000,2026-03-27T04:28:00.000+07:00,18
x5f7febc-69c58b90-729c,25200000,1774560540000,2026-03-27T04:29:00.000+07:00,17.16
x5f7febc-69c58b90-729c,25200000,1774560600000,2026-03-27T04:30:00.000+07:00,18.08
x5f7febc-69c58b90-729c,25200000,1774560660000,2026-03-27T04:31:00.000+07:00,16.75
x5f7febc-69c58b90-729c,25200000,1774560720000,2026-03-27T04:32:00.000+07:00,18.83
x5f7febc-69c58b90-729c,25200000,1774560780000,2026-03-27T04:33:00.000+07:00,16.58
x5f7febc-69c58b90-729c,25200000,1774560840000,2026-03-27T04:34:00.000+07:00,19.83
x5f7febc-69c58b90-729c,25200000,1774560900000,2026-03-27T04:35:00.000+07:00,19.5
x5f7febc-69c58b90-729c,25200000,1774560960000,2026-03-27T04:36:00.000+07:00,18.58
x5f7febc-69c58b90-729c,25200000,1774561020000,2026-03-27T04:37:00.000+07:00,19.25
x5f7febc-69c58b90-729c,25200000,1774561080000,2026-03-27T04:38:00.000+07:00,18.75
x5f7febc-69c58b90-729c,25200000,1774561140000,2026-03-27T04:39:00.000+07:00,19.16
x5f7febc-69c58b90-729c,25200000,1774561200000,2026-03-27T04:40:00.000+07:00,18.25
x5f7febc-69c58b90-729c,25200000,1774561260000,2026-03-27T04:41:00.000+07:00,18.58
x5f7febc-69c58b90-729c,25200000,1774561320000,2026-03-27T04:42:00.000+07:00,18.25
x5f7febc-69c58b90-729c,25200000,1774561380000,2026-03-27T04:43:00.000+07:00,19.75
x5f7febc-69c58b90-729c,25200000,1774561440000,2026-03-27T04:44:00.000+07:00,18.25
x5f7febc-69c58b90-729c,25200000,1774561500000,2026-03-27T04:45:00.000+07:00,19.33
x5f7febc-69c58b90-729c,25200000,1774561560000,2026-03-27T04:46:00.000+07:00,20.16
x5f7febc-69c58b90-729c,25200000,1774561620000,2026-03-27T04:47:00.000+07:00,19.16
x5f7febc-69c58b90-729c,25200000,1774561680000,2026-03-27T04:48:00.000+07:00,19.33
x5f7febc-69c58b90-729c,25200000,1774561740000,2026-03-27T04:49:00.000+07:00,19.66
x5f7febc-69c58b90-729c,25200000,1774561800000,2026-03-27T04:50:00.000+07:00,20.33
x5f7febc-69c58b90-729c,25200000,1774561860000,2026-03-27T04:51:00.000+07:00,20.16
x5f7febc-69c58b90-729c,25200000,1774561920000,2026-03-27T04:52:00.000+07:00,19.91
x5f7febc-69c58b90-729c,25200000,1774561980000,2026-03-27T04:53:00.000+07:00,20
x5f7febc-69c58b90-729c,25200000,1774562040000,2026-03-27T04:54:00.000+07:00,18.58
x5f7febc-69c58b90-729c,25200000,1774562100000,2026-03-27T04:55:00.000+07:00,17.91
x5f7febc-69c58b90-729c,25200000,1774562160000,2026-03-27T04:56:00.000+07:00,20.08
x5f7febc-69c58b90-729c,25200000,1774562220000,2026-03-27T04:57:00.000+07:00,19.91
x5f7febc-69c58b90-729c,25200000,1774562280000,2026-03-27T04:58:00.000+07:00,19.33
x5f7febc-69c58b90-729c,25200000,1774562340000,2026-03-27T04:59:00.000+07:00,18.66
x5f7febc-69c58b90-729c,25200000,1774562400000,2026-03-27T05:00:00.000+07:00,19.58
x5f7febc-69c58b90-729c,25200000,1774562460000,2026-03-27T05:01:00.000+07:00,19.08
x5f7febc-69c58b90-729c,25200000,1774562520000,2026-03-27T05:02:00.000+07:00,20.25
x5f7febc-69c58b90-729c,25200000,1774562580000,2026-03-27T05:03:00.000+07:00,19.5
x5f7febc-69c58b90-729c,25200000,1774562640000,2026-03-27T05:04:00.000+07:00,19
x5f7febc-69c58b90-729c,25200000,1774562700000,2026-03-27T05:05:00.000+07:00,19.58
x5f7febc-69c58b90-729c,25200000,1774562760000,2026-03-27T05:06:00.000+07:00,19.08
x5f7febc-69c58b90-729c,25200000,1774562820000,2026-03-27T05:07:00.000+07:00,19.08
x5f7febc-69c58b90-729c,25200000,1774562880000,2026-03-27T05:08:00.000+07:00,18.5
x5f7febc-69c58b90-729c,25200000,1774562940000,2026-03-27T05:09:00.000+07:00,19.16
x5f7febc-69c58b90-729c,25200000,1774563000000,2026-03-27T05:10:00.000+07:00,18.66
x5f7febc-69c58b90-729c,25200000,1774563060000,2026-03-27T05:11:00.000+07:00,19.16
x5f7febc-69c58b90-729c,25200000,1774563120000,2026-03-27T05:12:00.000+07:00,19.16
x5f7febc-69c58b90-729c,25200000,1774563180000,2026-03-27T05:13:00.000+07:00,19.5
x5f7febc-69c58b90-729c,25200000,1774563240000,2026-03-27T05:14:00.000+07:00,18.58
x5f7febc-69c58b90-729c,25200000,1774563300000,2026-03-27T05:15:00.000+07:00,18.81
x5f7febc-69c58b90-729c,25200000,1774563360000,2026-03-27T05:16:00.000+07:00,20.08
x5f7febc-69c58b90-729c,25200000,1774563420000,2026-03-27T05:17:00.000+07:00,15.75
x5f7febc-69c58b90-729c,25200000,1774563480000,2026-03-27T05:18:00.000+07:00,14.08
x5f7febc-69c58b90-729c,25200000,1774563540000,2026-03-27T05:19:00.000+07:00,13.75
x5f7febc-69c58b90-729c,25200000,1774563600000,2026-03-27T05:20:00.000+07:00,12.08
x5f7febc-69c58b90-729c,25200000,1774563660000,2026-03-27T05:21:00.000+07:00,11.91
x5f7febc-69c58b90-729c,25200000,1774563720000,2026-03-27T05:22:00.000+07:00,11.83
x5f7febc-69c58b90-729c,25200000,1774563780000,2026-03-27T05:23:00.000+07:00,15.41
x5f7febc-69c58b90-729c,25200000,1774563840000,2026-03-27T05:24:00.000+07:00,16.91
x5f7febc-69c58b90-729c,25200000,1774563900000,2026-03-27T05:25:00.000+07:00,16.5
x5f7febc-69c58b90-729c,25200000,1774563960000,2026-03-27T05:26:00.000+07:00,14.91
x5f7febc-69c58b90-729c,25200000,1774564020000,2026-03-27T05:27:00.000+07:00,16.83
x5f7febc-69c58b90-729c,25200000,1774564080000,2026-03-27T05:28:00.000+07:00,15.58
x5f7febc-69c58b90-729c,25200000,1774564140000,2026-03-27T05:29:00.000+07:00,14
x5f7febc-69c58b90-729c,25200000,1774564200000,2026-03-27T05:30:00.000+07:00,19.33
x5f7febc-69c58b90-729c,25200000,1774564260000,2026-03-27T05:31:00.000+07:00,16.91
x5f7febc-69c58b90-729c,25200000,1774564320000,2026-03-27T05:32:00.000+07:00,15
x5f7febc-69c58b90-729c,25200000,1774564380000,2026-03-27T05:33:00.000+07:00,16.25
x5f7febc-69c58b90-729c,25200000,1774564440000,2026-03-27T05:34:00.000+07:00,15.83
x5f7febc-69c58b90-729c,25200000,1774564500000,2026-03-27T05:35:00.000+07:00,15.08
x5f7febc-69c58b90-729c,25200000,1774564560000,2026-03-27T05:36:00.000+07:00,14
x5f7febc-69c58b90-729c,25200000,1774564620000,2026-03-27T05:37:00.000+07:00,15.83
x5f7febc-69c58b90-729c,25200000,1774564680000,2026-03-27T05:38:00.000+07:00,13.5
x5f7febc-69c58b90-729c,25200000,1774564740000,2026-03-27T05:39:00.000+07:00,15.36
x5f7febc-69c58b90-729c,25200000,1774564800000,2026-03-27T05:40:00.000+07:00,16
x5f7febc-69c58b90-729c,25200000,1774564860000,2026-03-27T05:41:00.000+07:00,16.75
x5f7febc-69c58b90-729c,25200000,1774564920000,2026-03-27T05:42:00.000+07:00,15.08
x5f7febc-69c58b90-729c,25200000,1774564980000,2026-03-27T05:43:00.000+07:00,16.41
x5f7febc-69c58b90-729c,25200000,1774565040000,2026-03-27T05:44:00.000+07:00,18.08
x5f7febc-69c58b90-729c,25200000,1774565100000,2026-03-27T05:45:00.000+07:00,13.66
x5f7febc-69c58b90-729c,25200000,1774565160000,2026-03-27T05:46:00.000+07:00,16.75
x5f7febc-69c58b90-729c,25200000,1774565220000,2026-03-27T05:47:00.000+07:00,17.33
x5f7febc-69c58b90-729c,25200000,1774565280000,2026-03-27T05:48:00.000+07:00,14.75
x5f7febc-69c58b90-729c,25200000,1774565340000,2026-03-27T05:49:00.000+07:00,18.58
x5f7febc-69c58b90-729c,25200000,1774565400000,2026-03-27T05:50:00.000+07:00,15.66
x5f7febc-69c58b90-729c,25200000,1774565460000,2026-03-27T05:51:00.000+07:00,16.33
x5f7febc-69c58b90-729c,25200000,1774565520000,2026-03-27T05:52:00.000+07:00,15.75
x5f7febc-69c58b90-729c,25200000,1774565580000,2026-03-27T05:53:00.000+07:00,16.83
x5f7febc-69c58b90-729c,25200000,1774565640000,2026-03-27T05:54:00.000+07:00,18.5
x5f7febc-69c58b90-729c,25200000,1774565700000,2026-03-27T05:55:00.000+07:00,18.25
x5f7febc-69c58b90-729c,25200000,1774565760000,2026-03-27T05:56:00.000+07:00,17.81
x5f7febc-69c58b90-729c,25200000,1774565820000,2026-03-27T05:57:00.000+07:00,19.18
x5f7febc-69c58b90-729c,25200000,1774565880000,2026-03-27T05:58:00.000+07:00,19.33
x5f7febc-69c58b90-729c,25200000,1774565940000,2026-03-27T05:59:00.000+07:00,17.75
x5f7febc-69c58b90-729c,25200000,1774566000000,2026-03-27T06:00:00.000+07:00,18.75
x5f7febc-69c58b90-729c,25200000,1774566060000,2026-03-27T06:01:00.000+07:00,16.83
x5f7febc-69c58b90-729c,25200000,1774566120000,2026-03-27T06:02:00.000+07:00,16.75
x5f7febc-69c58b90-729c,25200000,1774566180000,2026-03-27T06:03:00.000+07:00,16.66
x5f7febc-69c58b90-729c,25200000,1774566240000,2026-03-27T06:04:00.000+07:00,17.16
x5f7febc-69c58b90-729c,25200000,1774566300000,2026-03-27T06:05:00.000+07:00,16.83
x5f7febc-69c58b90-729c,25200000,1774566360000,2026-03-27T06:06:00.000+07:00,16.08
x5f7febc-69c58b90-729c,25200000,1774566420000,2026-03-27T06:07:00.000+07:00,17.3
x5f7febc-69c58b90-729c,25200000,1774566480000,2026-03-27T06:08:00.000+07:00,18
x5f7febc-69c58b90-729c,25200000,1774566540000,2026-03-27T06:09:00.000+07:00,15.91
x5f7febc-69c58b90-729c,25200000,1774566600000,2026-03-27T06:10:00.000+07:00,16.25
x5f7febc-69c58b90-729c,25200000,1774566660000,2026-03-27T06:11:00.000+07:00,17
x5f7febc-69c58b90-729c,25200000,1774566720000,2026-03-27T06:12:00.000+07:00,15.66
x5f7febc-69c58b90-729c,25200000,1774566780000,2026-03-27T06:13:00.000+07:00,16.75
x5f7febc-69c58b90-729c,25200000,1774566840000,2026-03-27T06:14:00.000+07:00,17.33
x5f7febc-69c58b90-729c,25200000,1774566900000,2026-03-27T06:15:00.000+07:00,13.75
x5f7febc-69c58b90-729c,25200000,1774566960000,2026-03-27T06:16:00.000+07:00,15.25
x5f7febc-69c58b90-729c,25200000,1774567020000,2026-03-27T06:17:00.000+07:00,17.83
x5f7febc-69c58b90-729c,25200000,1774567080000,2026-03-27T06:18:00.000+07:00,18.33
x5f7febc-69c58b90-729c,25200000,1774567140000,2026-03-27T06:19:00.000+07:00,17.66
x5f7febc-69c58b90-729c,25200000,1774567200000,2026-03-27T06:20:00.000+07:00,16.66
x5f7febc-69c58b90-729c,25200000,1774567260000,2026-03-27T06:21:00.000+07:00,11.83
x5f7febc-69c58b90-729c,25200000,1774567320000,2026-03-27T06:22:00.000+07:00,9.58
x5f7febc-69c58b90-729c,25200000,1774567380000,2026-03-27T06:23:00.000+07:00,11
x5f7febc-69c58b90-729c,25200000,1774567440000,2026-03-27T06:24:00.000+07:00,12
x5f7febc-69c58b90-729c,25200000,1774567500000,2026-03-27T06:25:00.000+07:00,16.41
x5f7febc-69c58b90-729c,25200000,1774567560000,2026-03-27T06:26:00.000+07:00,17.91
x5f7febc-69c58b90-729c,25200000,1774567620000,2026-03-27T06:27:00.000+07:00,17.16
x5f7febc-69c58b90-729c,25200000,1774567680000,2026-03-27T06:28:00.000+07:00,16.33
x5f7febc-69c58b90-729c,25200000,1774567740000,2026-03-27T06:29:00.000+07:00,17.25
x5f7febc-69c58b90-729c,25200000,1774567800000,2026-03-27T06:30:00.000+07:00,15
x5f7febc-69c58b90-729c,25200000,1774567860000,2026-03-27T06:31:00.000+07:00,13.91
x5f7febc-69c58b90-729c,25200000,1774567920000,2026-03-27T06:32:00.000+07:00,14.91
x5f7febc-69c58b90-729c,25200000,1774567980000,2026-03-27T06:33:00.000+07:00,16.83
x5f7febc-69c58b90-729c,25200000,1774568040000,2026-03-27T06:34:00.000+07:00,13.91
x5f7febc-69c58b90-729c,25200000,1774568100000,2026-03-27T06:35:00.000+07:00,15.58
x5f7febc-69c58b90-729c,25200000,1774568160000,2026-03-27T06:36:00.000+07:00,15.08
x5f7febc-69c58b90-729c,25200000,1774568220000,2026-03-27T06:37:00.000+07:00,17.66
x5f7febc-69c58b90-729c,25200000,1774568280000,2026-03-27T06:38:00.000+07:00,16.08
x5f7febc-69c58b90-729c,25200000,1774568340000,2026-03-27T06:39:00.000+07:00,16.16
x5f7febc-69c58b90-729c,25200000,1774568400000,2026-03-27T06:40:00.000+07:00,14.75
x5f7febc-69c58b90-729c,25200000,1774568460000,2026-03-27T06:41:00.000+07:00,16.8
x5f7febc-69c58b90-729c,25200000,1774568520000,2026-03-27T06:42:00.000+07:00,14.58
x5f7febc-69c58b90-729c,25200000,1774568580000,2026-03-27T06:43:00.000+07:00,15.25
x5f7febc-69c58b90-729c,25200000,1774568640000,2026-03-27T06:44:00.000+07:00,18.25
x5f7febc-69c58b90-729c,25200000,1774568700000,2026-03-27T06:45:00.000+07:00,17.25
x5f7febc-69c58b90-729c,25200000,1774568760000,2026-03-27T06:46:00.000+07:00,17.58
x5f7febc-69c58b90-729c,25200000,1774568820000,2026-03-27T06:47:00.000+07:00,19.75
x5f7febc-69c58b90-729c,25200000,1774568880000,2026-03-27T06:48:00.000+07:00,18.75
x5f7febc-69c58b90-729c,25200000,1774568940000,2026-03-27T06:49:00.000+07:00,20.33
x5f7febc-69c58b90-729c,25200000,1774569000000,2026-03-27T06:50:00.000+07:00,18
x5f7febc-69c58b90-729c,25200000,1774569060000,2026-03-27T06:51:00.000+07:00,15.83
x5f7febc-69c58b90-729c,25200000,1774569180000,2026-03-27T06:53:00.000+07:00,13.33
x5f7febc-69c58b90-729c,25200000,1774569240000,2026-03-27T06:54:00.000+07:00,19
x5f7febc-69c58b90-729c,25200000,1774569300000,2026-03-27T06:55:00.000+07:00,17.66
x5f7febc-69c58b90-729c,25200000,1774569360000,2026-03-27T06:56:00.000+07:00,19.75
x5f7febc-69c58b90-729c,25200000,1774569420000,2026-03-27T06:57:00.000+07:00,17.91
x5f7febc-69c58b90-729c,25200000,1774569480000,2026-03-27T06:58:00.000+07:00,18.08
x5f7febc-69c58b90-729c,25200000,1774569540000,2026-03-27T06:59:00.000+07:00,17.66
x5f7febc-69c58b90-729c,25200000,1774569600000,2026-03-27T07:00:00.000+07:00,16.5
x5f7febc-69c58b90-729c,25200000,1774569660000,2026-03-27T07:01:00.000+07:00,16.58
x5f7febc-69c58b90-729c,25200000,1774569720000,2026-03-27T07:02:00.000+07:00,10.33
x5f7febc-69c58b90-729c,25200000,1774569780000,2026-03-27T07:03:00.000+07:00,17.08
x5f7febc-69c58b90-729c,25200000,1774569840000,2026-03-27T07:04:00.000+07:00,17.08
x5f7febc-69c58b90-729c,25200000,1774569900000,2026-03-27T07:05:00.000+07:00,18.08
x5f7febc-69c58b90-729c,25200000,1774569960000,2026-03-27T07:06:00.000+07:00,16.5
x5f7febc-69c58b90-729c,25200000,1774570020000,2026-03-27T07:07:00.000+07:00,16.41
x5f7febc-69c58b90-729c,25200000,1774570080000,2026-03-27T07:08:00.000+07:00,17.5
x5f7febc-69c58b90-729c,25200000,1774570140000,2026-03-27T07:09:00.000+07:00,16.91
x5f7febc-69c58b90-729c,25200000,1774570200000,2026-03-27T07:10:00.000+07:00,16.66
x5f7febc-69c58b90-729c,25200000,1774570260000,2026-03-27T07:11:00.000+07:00,18.16
x5f7febc-69c58b90-729c,25200000,1774570320000,2026-03-27T07:12:00.000+07:00,17
x5f7febc-69c58b90-729c,25200000,1774570380000,2026-03-27T07:13:00.000+07:00,18.25
x5f7febc-69c58b90-729c,25200000,1774570440000,2026-03-27T07:14:00.000+07:00,17.66
x5f7febc-69c58b90-729c,25200000,1774570500000,2026-03-27T07:15:00.000+07:00,19.83
x5f7febc-69c58b90-729c,25200000,1774570560000,2026-03-27T07:16:00.000+07:00,18.91
x5f7febc-69c58b90-729c,25200000,1774570620000,2026-03-27T07:17:00.000+07:00,17.5
x5f7febc-69c58b90-729c,25200000,1774570680000,2026-03-27T07:18:00.000+07:00,19
x5f7febc-69c58b90-729c,25200000,1774570740000,2026-03-27T07:19:00.000+07:00,18.41
x5f7febc-69c58b90-729c,25200000,1774570800000,2026-03-27T07:20:00.000+07:00,18
x5f7febc-69c58b90-729c,25200000,1774570860000,2026-03-27T07:21:00.000+07:00,19.66
