Timestamp,Raw_X,Raw_Y,Raw_Z,Pitch_Deg,Roll_Deg
2026-05-07 17:16:51.597,10.0,-33.0,-251.0,-2.26204776822988,-7.4840827698220505
2026-05-07 17:16:51.647,11.0,-35.0,-250.0,-2.4950872921952287,-7.9620058319007665
2026-05-07 17:16:51.697,11.0,-34.0,-252.0,-2.4770044370311,-7.676758989928037
2026-05-07 17:16:51.747,12.0,-33.0,-252.0,-2.7032656841095832,-7.452216759627865
2026-05-07 17:16:51.797,13.0,-34.0,-250.0,-2.949595202402496,-7.73438745242208
2026-05-07 17:16:51.847,13.0,-33.0,-250.0,-2.9511459556068464,-7.509540308663124
2026-05-07 17:16:51.897,12.0,-30.0,-251.0,-2.717841612633676,-6.808065362835981
2026-05-07 17:16:51.947,13.0,-34.0,-252.0,-2.9266460021568093,-7.673899368639631
2026-05-07 17:16:51.997,14.0,-34.0,-250.0,-3.1760391781446438,-7.73274202207961
2026-05-07 17:16:52.097,14.0,-31.0,-251.0,-3.1684483565932915,-7.029899436531271
2026-05-07 17:16:52.147,14.0,-35.0,-251.0,-3.1619429621840043,-7.926101736324159
2026-05-07 17:16:52.197,15.0,-35.0,-252.0,-3.3741314041355257,-7.8933681990053115
2026-05-07 17:16:52.247,15.0,-30.0,-252.0,-3.3826143620264606,-6.7770911514015335
2026-05-07 17:16:52.297,15.0,-32.0,-249.0,-3.4193334112030382,-7.310064621694727
2026-05-07 17:16:52.347,17.0,-35.0,-251.0,-3.837655440970596,-7.920350141835001
2026-05-07 17:16:52.397,17.0,-33.0,-253.0,-3.8119420174924836,-7.4148744637655115
2026-05-07 17:16:52.447,18.0,-33.0,-250.0,-4.082894466991699,-7.500376380792752
2026-05-07 17:16:52.497,16.0,-35.0,-249.0,-3.640907449016581,-7.984948420681109
2026-05-07 17:16:52.547,19.0,-34.0,-252.0,-4.273189009039901,-7.66249275788905
2026-05-07 17:16:52.597,19.0,-32.0,-251.0,-4.294248592848131,-7.244940718813312
2026-05-07 17:16:52.647,19.0,-33.0,-252.0,-4.275396434077437,-7.439687511735857
2026-05-07 17:16:52.697,20.0,-34.0,-250.0,-4.5323741446190855,-7.720343731767771
2026-05-07 17:16:52.747,22.0,-32.0,-250.0,-4.988581042284168,-7.266416862894449
2026-05-07 17:16:52.797,21.0,-32.0,-251.0,-4.7443089942746735,-7.240419869197382
2026-05-07 17:16:52.847,24.0,-34.0,-251.0,-5.412740216929951,-7.679621810542946
2026-05-07 17:16:52.897,23.0,-32.0,-249.0,-5.2345982461586456,-7.2924651717277715
2026-05-07 17:16:52.947,24.0,-33.0,-251.0,-5.415551918480506,-7.456329955836784
2026-05-07 17:16:52.997,25.0,-33.0,-250.0,-5.661803738607305,-7.482676042707655
2026-05-07 17:16:53.047,26.0,-33.0,-251.0,-5.8638229327944105,-7.45053867866634
2026-05-07 17:16:53.097,27.0,-34.0,-251.0,-6.084536340805666,-7.670507715518363
2026-05-07 17:16:53.147,27.0,-34.0,-250.0,-6.108253059677713,-7.7004734926405725
2026-05-07 17:16:53.247,29.0,-32.0,-250.0,-6.563659811038186,-7.246128845773581
2026-05-07 17:16:53.297,30.0,-34.0,-249.0,-6.807424626860115,-7.720283102642913
2026-05-07 17:16:53.347,31.0,-33.0,-248.0,-7.063395026489386,-7.521652575732016
2026-05-07 17:16:53.397,33.0,-31.0,-249.0,-7.492245698049865,-7.035798532434581
2026-05-07 17:16:53.447,31.0,-32.0,-250.0,-7.011962907976854,-7.23934741054693
2026-05-07 17:16:53.497,34.0,-34.0,-250.0,-7.674911785658022,-7.674911785658022
2026-05-07 17:16:53.547,36.0,-33.0,-249.0,-8.156376057104724,-7.472617658717081
2026-05-07 17:16:53.597,36.0,-31.0,-250.0,-8.132819454799934,-6.997147368927251
2026-05-07 17:16:53.647,36.0,-33.0,-249.0,-8.156376057104724,-7.472617658717081
2026-05-07 17:16:53.697,37.0,-33.0,-249.0,-8.379767478756023,-7.468360937519356
2026-05-07 17:16:53.747,41.0,-32.0,-248.0,-9.311549896414709,-7.254973270017557
2026-05-07 17:16:53.797,41.0,-34.0,-247.0,-9.338219266332121,-7.7331075825090805
2026-05-07 17:16:53.847,42.0,-31.0,-248.0,-9.539258052088256,-7.025993263011402
2026-05-07 17:16:53.897,43.0,-33.0,-248.0,-9.752267705041268,-7.469351578949389
2026-05-07 17:16:53.947,45.0,-33.0,-249.0,-10.15714725956896,-7.4304323486928965
2026-05-07 17:16:53.997,46.0,-33.0,-248.0,-10.418230090309887,-7.453838052113298
2026-05-07 17:16:54.047,48.0,-33.0,-246.0,-10.945296535639729,-7.5006124476814
2026-05-07 17:16:54.097,49.0,-32.0,-248.0,-11.086973876401588,-7.214420652834596
2026-05-07 17:16:54.147,52.0,-33.0,-246.0,-11.832638613705138,-7.47711552227177
2026-05-07 17:16:54.197,54.0,-31.0,-247.0,-12.23907940295083,-6.990153635440051
2026-05-07 17:16:54.247,56.0,-31.0,-245.0,-12.776513805649142,-7.031882522417111
2026-05-07 17:16:54.347,56.0,-33.0,-242.0,-12.913742103692964,-7.567601176682376
2026-05-07 17:16:54.397,59.0,-32.0,-244.0,-13.482202527078627,-7.264534348179857
2026-05-07 17:16:54.447,59.0,-30.0,-244.0,-13.49552112910331,-6.814911156843612
2026-05-07 17:16:54.497,60.0,-31.0,-241.0,-13.870476859824889,-7.1148909389562975
2026-05-07 17:16:54.547,62.0,-32.0,-245.0,-14.086377712435702,-7.216432155394509
2026-05-07 17:16:54.597,64.0,-31.0,-245.0,-14.529027579942294,-6.979567521234279
2026-05-07 17:16:54.647,65.0,-33.0,-240.0,-15.019224864920362,-7.56003565673216
2026-05-07 17:16:54.697,68.0,-31.0,-242.0,-15.573912577578243,-7.030395050704809
2026-05-07 17:16:54.747,70.0,-30.0,-242.0,-16.01659563781458,-6.791093734756744
2026-05-07 17:16:54.797,72.0,-32.0,-240.0,-16.560812787012928,-7.277857441161331
2026-05-07 17:16:54.847,73.0,-29.0,-239.0,-16.868108808795185,-6.619362684986015
2026-05-07 17:16:54.897,76.0,-30.0,-241.0,-17.376855450161877,-6.770358589966546
2026-05-07 17:16:54.947,77.0,-32.0,-238.0,-17.778142649986833,-7.28998602373209
2026-05-07 17:16:54.997,80.0,-32.0,-237.0,-18.495978412416108,-7.290216535492312
2026-05-07 17:16:55.047,82.0,-30.0,-236.0,-19.018247376496422,-6.8471153927356685
2026-05-07 17:16:55.097,85.0,-31.0,-236.0,-19.651741875843832,-7.045146123268655
2026-05-07 17:16:55.147,89.0,-31.0,-235.0,-20.579681246440405,-7.032709303671757
2026-05-07 17:16:55.197,92.0,-32.0,-232.0,-21.44651399509301,-7.306464916438109
2026-05-07 17:16:55.247,95.0,-30.0,-233.0,-22.017775074395868,-6.799058296854352
2026-05-07 17:16:55.297,98.0,-30.0,-231.0,-22.816946106054043,-6.8176981656653455
2026-05-07 17:16:55.347,100.0,-31.0,-229.0,-23.399786532001354,-7.071900059663591
2026-05-07 17:16:55.397,104.0,-29.0,-229.0,-24.253950151126517,-6.577376298981303
2026-05-07 17:16:55.497,106.0,-31.0,-226.0,-24.923136946932157,-7.0791422995631095
2026-05-07 17:16:55.547,109.0,-32.0,-224.0,-25.720883932422925,-7.319903803976561
2026-05-07 17:16:55.597,113.0,-31.0,-224.0,-26.551376137065482,-7.043816384634003
2026-05-07 17:16:55.647,116.0,-30.0,-222.0,-27.37583779891634,-6.829796867240786
2026-05-07 17:16:55.697,120.0,-31.0,-220.0,-28.374314780204053,-7.051861710961268
2026-05-07 17:16:55.747,124.0,-29.0,-218.0,-29.416054497727217,-6.595851404974367
2026-05-07 17:16:55.797,128.0,-30.0,-215.0,-30.525149098011095,-6.836870737428103
2026-05-07 17:16:55.847,131.0,-32.0,-213.0,-31.307887995877614,-7.2924651717277715
2026-05-07 17:16:55.897,136.0,-32.0,-211.0,-32.50784551914074,-7.264534348179857
2026-05-07 17:16:55.947,140.0,-31.0,-207.0,-33.77735796829416,-7.071451660155663
2026-05-07 17:16:55.997,144.0,-31.0,-207.0,-34.52719710531482,-7.008632119862451
2026-05-07 17:16:56.047,146.0,-30.0,-203.0,-35.43125817720756,-6.841418236943202
2026-05-07 17:16:56.097,148.0,-29.0,-206.0,-35.4292484159434,-6.5222657057073254
2026-05-07 17:16:56.147,148.0,-31.0,-205.0,-35.52059692538813,-6.989937110577435
2026-05-07 17:16:56.197,147.0,-30.0,-204.0,-35.48585137193759,-6.803797203718071
2026-05-07 17:16:56.247,147.0,-31.0,-205.0,-35.337112775729324,-7.005960003848298
2026-05-07 17:16:56.297,147.0,-29.0,-204.0,-35.50465791814877,-6.579025999869057
2026-05-07 17:16:56.347,145.0,-31.0,-204.0,-35.09636600318306,-7.060715595248534
2026-05-07 17:16:56.397,147.0,-30.0,-205.0,-35.356309923551294,-6.782100980083135
2026-05-07 17:16:56.447,146.0,-29.0,-203.0,-35.45023414213332,-6.615426674763077
2026-05-07 17:16:56.497,148.0,-29.0,-201.0,-36.083529061207436,-6.6269922684372276
2026-05-07 17:16:56.597,149.0,-30.0,-202.0,-36.115281029669625,-6.815554009349284
2026-05-07 17:16:56.647,149.0,-29.0,-202.0,-36.134594552035495,-6.590401396241397
2026-05-07 17:16:56.697,149.0,-30.0,-200.0,-36.38121301422039,-6.859043979257594
2026-05-07 17:16:56.747,150.0,-30.0,-200.0,-36.56441166740665,-6.84277341263094
2026-05-07 17:16:56.797,151.0,-30.0,-200.0,-36.74674550196162,-6.826510411900844
2026-05-07 17:16:56.847,152.0,-31.0,-200.0,-36.90771343202212,-7.035025843595925
2026-05-07 17:16:56.897,150.0,-30.0,-201.0,-36.43076810930789,-6.821133028991797
2026-05-07 17:16:56.947,152.0,-30.0,-201.0,-36.794065506650966,-6.788921620846414
2026-05-07 17:16:56.997,153.0,-28.0,-202.0,-36.879153109201276,-6.305375845367168
2026-05-07 17:16:57.047,151.0,-29.0,-201.0,-36.63245232054483,-6.580212489413525
2026-05-07 17:16:57.097,153.0,-28.0,-200.0,-37.14798549242192,-6.344900732495028
2026-05-07 17:16:57.147,152.0,-30.0,-198.0,-37.19900428657927,-6.853208074575021
2026-05-07 17:16:57.197,152.0,-29.0,-199.0,-37.08328198796122,-6.606008823968932
2026-05-07 17:16:57.247,153.0,-30.0,-200.0,-37.10882853082646,-6.794010823177221
2026-05-07 17:16:57.297,152.0,-30.0,-198.0,-37.19900428657927,-6.853208074575021
2026-05-07 17:16:57.347,152.0,-29.0,-199.0,-37.08328198796122,-6.606008823968932
2026-05-07 17:16:57.397,153.0,-28.0,-199.0,-37.283643310504765,-6.364793682103226
2026-05-07 17:16:57.447,154.0,-31.0,-197.0,-37.67615771325707,-7.067196114570551
2026-05-07 17:16:57.497,154.0,-29.0,-198.0,-37.5807017436584,-6.59481226561959
2026-05-07 17:16:57.547,153.0,-28.0,-198.0,-37.42013680330736,-6.38477379200472
2026-05-07 17:16:57.597,154.0,-32.0,-198.0,-37.51758892037605,-7.270071975899194
2026-05-07 17:16:57.697,154.0,-28.0,-197.0,-37.7379908429278,-6.389228166019749
2026-05-07 17:16:57.747,156.0,-29.0,-200.0,-37.66553146792024,-6.522466711769217
2026-05-07 17:16:57.797,155.0,-32.0,-196.0,-37.971419692899865,-7.297604477269968
2026-05-07 17:16:57.847,156.0,-29.0,-199.0,-37.80165901919066,-6.542610933143731
2026-05-07 17:16:57.897,155.0,-26.0,-199.0,-37.68000074077975,-5.8850158751641874
2026-05-07 17:16:57.947,155.0,-32.0,-197.0,-37.833731661717124,-7.27499223110815
2026-05-07 17:16:57.997,157.0,-31.0,-196.0,-38.35053539231743,-7.037178967437296
2026-05-07 17:16:58.047,155.0,-28.0,-198.0,-37.77984627913515,-6.3538518721730695
2026-05-07 17:16:58.097,155.0,-32.0,-196.0,-37.971419692899865,-7.297604477269968
2026-05-07 17:16:58.147,156.0,-30.0,-198.0,-37.91816190044151,-6.787069025405725
2026-05-07 17:16:58.197,155.0,-28.0,-198.0,-37.77984627913515,-6.3538518721730695
2026-05-07 17:16:58.247,157.0,-31.0,-197.0,-38.212179011068535,-7.015572065653362
2026-05-07 17:16:58.297,154.0,-31.0,-197.0,-37.67615771325707,-7.067196114570551
2026-05-07 17:16:58.346,156.0,-28.0,-196.0,-38.2352461627114,-6.377756846672321
2026-05-07 17:16:58.397,155.0,-29.0,-196.0,-38.0360601589925,-6.619835478482206
2026-05-07 17:16:58.447,157.0,-32.0,-196.0,-38.32825268277981,-7.261798754991554
2026-05-07 17:16:58.497,156.0,-28.0,-196.0,-38.2352461627114,-6.377756846672321
2026-05-07 17:16:58.547,157.0,-29.0,-196.0,-38.393088816505006,-6.587293164761472
2026-05-07 17:16:58.597,157.0,-31.0,-196.0,-38.35053539231743,-7.037178967437296
2026-05-07 17:16:58.647,156.0,-29.0,-196.0,-38.215012398447506,-6.60355633375457
2026-05-07 17:16:58.697,155.0,-29.0,-195.0,-38.17530979642433,-6.640474048765796
2026-05-07 17:16:58.797,158.0,-30.0,-195.0,-38.68895098716522,-6.816411429085632
2026-05-07 17:16:58.847,157.0,-29.0,-194.0,-38.67326332939652,-6.628046696555151
2026-05-07 17:16:58.897,157.0,-29.0,-196.0,-38.393088816505006,-6.587293164761472
2026-05-07 17:16:58.947,157.0,-28.0,-196.0,-38.413352503295,-6.362040424098245
2026-05-07 17:16:58.997,157.0,-29.0,-195.0,-38.53275375982439,-6.607627920224594
2026-05-07 17:16:59.047,158.0,-31.0,-195.0,-38.6670652141149,-7.041380484828439
2026-05-07 17:16:59.097,158.0,-29.0,-195.0,-38.71015541848548,-6.591231001344905
2026-05-07 17:16:59.147,159.0,-27.0,-195.0,-38.92708638089278,-6.124987143008281
2026-05-07 17:16:59.197,158.0,-32.0,-195.0,-38.64450172617076,-7.2661315393160875
2026-05-07 17:16:59.247,159.0,-30.0,-195.0,-38.86544776344265,-6.79948386102147
2026-05-07 17:16:59.297,159.0,-26.0,-197.0,-38.6656689804894,-5.8638229327944105
2026-05-07 17:16:59.347,158.0,-30.0,-195.0,-38.68895098716522,-6.816411429085632
2026-05-07 17:16:59.397,158.0,-32.0,-194.0,-38.78447202177544,-7.288430641084087
2026-05-07 17:16:59.447,159.0,-26.0,-195.0,-38.94625179997395,-5.899766302513617
2026-05-07 17:16:59.497,160.0,-29.0,-195.0,-39.06233364475683,-6.558493502752986
2026-05-07 17:16:59.547,158.0,-33.0,-195.0,-38.62126425023103,-7.490658002966735
2026-05-07 17:16:59.597,159.0,-26.0,-195.0,-38.94625179997395,-5.899766302513617
2026-05-07 17:16:59.647,160.0,-28.0,-197.0,-38.802807601894344,-6.295851895580511
2026-05-07 17:16:59.697,160.0,-34.0,-193.0,-39.2296932000732,-7.72343771252357
2026-05-07 17:16:59.747,160.0,-27.0,-198.0,-38.68323745460004,-6.054313008659823
2026-05-07 17:16:59.797,159.0,-28.0,-195.0,-38.907228342663934,-6.350018139285389
2026-05-07 17:16:59.897,158.0,-32.0,-194.0,-38.78447202177544,-7.288430641084087
2026-05-07 17:16:59.947,160.0,-28.0,-195.0,-39.08290785816846,-6.334209138080076
2026-05-07 17:16:59.997,162.0,-30.0,-194.0,-39.530904827839606,-6.76915095817181
2026-05-07 17:17:00.047,161.0,-33.0,-194.0,-39.28813559755653,-7.457489832706763
2026-05-07 17:17:00.097,160.0,-28.0,-195.0,-39.08290785816846,-6.334209138080076
2026-05-07 17:17:00.147,160.0,-29.0,-196.0,-38.92209331575073,-6.538607659174074
2026-05-07 17:17:00.197,157.0,-33.0,-193.0,-38.723853915000724,-7.55562787458138
2026-05-07 17:17:00.247,159.0,-29.0,-194.0,-39.02757423457491,-6.59496810521308
2026-05-07 17:17:00.296,159.0,-27.0,-194.0,-39.06843163244803,-6.143748230563518
2026-05-07 17:17:00.347,159.0,-30.0,-194.0,-39.00610387801026,-6.820273826458064
2026-05-07 17:17:00.397,161.0,-32.0,-195.0,-39.17120308428171,-7.212131822396998
2026-05-07 17:17:00.447,161.0,-27.0,-195.0,-39.27762565197041,-6.0944910971247745
2026-05-07 17:17:00.497,161.0,-30.0,-194.0,-39.356843977427175,-6.786169740400943
2026-05-07 17:17:00.547,160.0,-34.0,-193.0,-39.2296932000732,-7.72343771252357
2026-05-07 17:17:00.597,159.0,-27.0,-195.0,-38.92708638089278,-6.124987143008281
2026-05-07 17:17:00.646,160.0,-26.0,-192.0,-39.549762627839414,-5.939114588242709
2026-05-07 17:17:00.697,160.0,-31.0,-193.0,-39.301151794030226,-7.049139862348371
2026-05-07 17:17:00.747,160.0,-29.0,-195.0,-39.06233364475683,-6.558493502752986
2026-05-07 17:17:00.797,161.0,-27.0,-194.0,-39.419328252509594,-6.112972498138453
2026-05-07 17:17:00.847,160.0,-30.0,-192.0,-39.46610728835954,-6.844726281192635
2026-05-07 17:17:00.897,159.0,-31.0,-193.0,-39.12519283747683,-7.066916413752556
2026-05-07 17:17:00.997,161.0,-28.0,-195.0,-39.25771672219587,-6.3184196159651105
2026-05-07 17:17:01.047,161.0,-30.0,-194.0,-39.356843977427175,-6.786169740400943
2026-05-07 17:17:01.097,160.0,-31.0,-195.0,-39.01912808954641,-7.006450571536601
2026-05-07 17:17:01.147,160.0,-27.0,-194.0,-39.2443188005125,-6.128350494060344
2026-05-07 17:17:01.197,162.0,-30.0,-195.0,-39.38971886851728,-6.74882362577579
2026-05-07 17:17:01.247,161.0,-29.0,-194.0,-39.37836843964416,-6.561970466672843
2026-05-07 17:17:01.297,161.0,-29.0,-196.0,-39.09669680386321,-6.522416458511465
2026-05-07 17:17:01.347,161.0,-28.0,-194.0,-39.39919768875862,-6.3375691791654445
2026-05-07 17:17:01.397,161.0,-28.0,-193.0,-39.54151944289447,-6.3567941110095205
2026-05-07 17:17:01.447,161.0,-30.0,-192.0,-39.6413832808862,-6.827371973943385
2026-05-07 17:17:01.497,161.0,-30.0,-192.0,-39.6413832808862,-6.827371973943385
2026-05-07 17:17:01.547,161.0,-28.0,-193.0,-39.54151944289447,-6.3567941110095205
2026-05-07 17:17:01.597,160.0,-30.0,-194.0,-39.18191142043276,-6.80321095940251
2026-05-07 17:17:01.647,160.0,-29.0,-193.0,-39.34532579891389,-6.59850343530613
2026-05-07 17:17:01.696,163.0,-27.0,-195.0,-39.62469181289214,-6.0640733267332125
2026-05-07 17:17:01.747,162.0,-30.0,-192.0,-39.815775294461396,-6.810042104978417
2026-05-07 17:17:01.797,160.0,-28.0,-193.0,-39.366362020730534,-6.372873812648958
2026-05-07 17:17:01.847,161.0,-28.0,-191.0,-39.82870737627338,-6.3954698175285305
2026-05-07 17:17:01.897,162.0,-30.0,-194.0,-39.530904827839606,-6.76915095817181
2026-05-07 17:17:01.947,161.0,-27.0,-193.0,-39.56187472508419,-6.131526733777181
2026-05-07 17:17:01.997,161.0,-30.0,-193.0,-39.4986937633579,-6.806730700330851
2026-05-07 17:17:02.097,161.0,-32.0,-193.0,-39.453072048683005,-7.255825403214484
2026-05-07 17:17:02.147,162.0,-27.0,-194.0,-39.59346330080049,-6.097614953233698
2026-05-07 17:17:02.197,161.0,-29.0,-191.0,-39.807171617627205,-6.62188542163173
2026-05-07 17:17:02.247,162.0,-31.0,-192.0,-39.793035730668166,-7.034805122111926
2026-05-07 17:17:02.297,164.0,-29.0,-194.0,-39.89802336190434,-6.512639215303895
2026-05-07 17:17:02.347,161.0,-28.0,-193.0,-39.54151944289447,-6.3567941110095205
2026-05-07 17:17:02.397,161.0,-29.0,-193.0,-39.52045794298635,-6.581864325863454
2026-05-07 17:17:02.447,163.0,-30.0,-193.0,-39.84627551312747,-6.7724077914608305
2026-05-07 17:17:02.497,162.0,-29.0,-192.0,-39.837807420096816,-6.5850683022235925
2026-05-07 17:17:02.547,162.0,-29.0,-192.0,-39.837807420096816,-6.5850683022235925
2026-05-07 17:17:02.597,162.0,-30.0,-193.0,-39.6729218588885,-6.789557145749833
2026-05-07 17:17:02.647,162.0,-29.0,-194.0,-39.552454943275514,-6.545503942326091
2026-05-07 17:17:02.697,162.0,-29.0,-193.0,-39.69471132059086,-6.565247960018014
2026-05-07 17:17:02.747,163.0,-29.0,-194.0,-39.72567213317857,-6.52905994847292
2026-05-07 17:17:02.796,161.0,-28.0,-193.0,-39.54151944289447,-6.3567941110095205
2026-05-07 17:17:02.846,163.0,-29.0,-192.0,-40.01134287793993,-6.568325074518195
2026-05-07 17:17:02.897,169.0,-30.0,-192.0,-41.01206251577895,-6.689480281960482
2026-05-07 17:17:02.947,165.0,-28.0,-192.0,-40.377171062088046,-6.311423570474069
2026-05-07 17:17:02.997,158.0,-30.0,-195.0,-38.68895098716522,-6.816411429085632
2026-05-07 17:17:03.047,154.0,-29.0,-196.0,-37.85622913817936,-6.636129759430705
2026-05-07 17:17:03.097,151.0,-30.0,-198.0,-37.01703897704552,-6.869772827596994
2026-05-07 17:17:03.197,153.0,-30.0,-198.0,-37.3800965360624,-6.836654415964796
2026-05-07 17:17:03.247,156.0,-30.0,-197.0,-38.05571610724332,-6.808065362835981
2026-05-07 17:17:03.297,159.0,-29.0,-195.0,-38.88668099774876,-6.574852597829416
2026-05-07 17:17:03.347,161.0,-29.0,-195.0,-39.23711654123935,-6.54215449279173
2026-05-07 17:17:03.397,160.0,-29.0,-196.0,-38.92209331575073,-6.538607659174074
2026-05-07 17:17:03.447,158.0,-30.0,-195.0,-38.68895098716522,-6.816411429085632
2026-05-07 17:17:03.497,157.0,-29.0,-196.0,-38.393088816505006,-6.587293164761472
2026-05-07 17:17:03.547,154.0,-30.0,-196.0,-37.83538490109682,-6.86281523622929
2026-05-07 17:17:03.597,156.0,-30.0,-196.0,-38.19410322171438,-6.829149976398788
2026-05-07 17:17:03.647,157.0,-29.0,-197.0,-38.25426278276567,-6.56704241774231
2026-05-07 17:17:03.697,157.0,-31.0,-196.0,-38.35053539231743,-7.037178967437296
2026-05-07 17:17:03.747,158.0,-29.0,-196.0,-38.57029241190634,-6.571046794409242
2026-05-07 17:17:03.796,158.0,-29.0,-197.0,-38.43126532172596,-6.550945058679121
2026-05-07 17:17:03.847,158.0,-31.0,-196.0,-38.52767780224079,-7.019844627585508
2026-05-07 17:17:03.896,157.0,-29.0,-196.0,-38.393088816505006,-6.587293164761472
2026-05-07 17:17:03.946,158.0,-29.0,-197.0,-38.43126532172596,-6.550945058679121
2026-05-07 17:17:03.997,156.0,-32.0,-196.0,-38.150272602686904,-7.279692953240812
2026-05-07 17:17:04.047,156.0,-29.0,-196.0,-38.215012398447506,-6.60355633375457
2026-05-07 17:17:04.097,159.0,-27.0,-197.0,-38.646924249891086,-6.08769204251217
2026-05-07 17:17:04.146,156.0,-31.0,-195.0,-38.31150581083792,-7.07638875133775
2026-05-07 17:17:04.197,158.0,-29.0,-197.0,-38.43126532172596,-6.550945058679121
2026-05-07 17:17:04.297,157.0,-29.0,-195.0,-38.53275375982439,-6.607627920224594
2026-05-07 17:17:04.347,156.0,-31.0,-196.0,-38.17252210043815,-7.054531071088106
2026-05-07 17:17:04.397,157.0,-29.0,-197.0,-38.25426278276567,-6.56704241774231
2026-05-07 17:17:04.447,157.0,-28.0,-198.0,-38.1360886576675,-6.322981996615989
2026-05-07 17:17:04.497,157.0,-30.0,-196.0,-38.37214862487991,-6.812341564695452
2026-05-07 17:17:04.546,157.0,-28.0,-197.0,-38.27430243079013,-6.342470577038349
2026-05-07 17:17:04.597,156.0,-29.0,-197.0,-38.07639375319054,-6.583155689025257
2026-05-07 17:17:04.646,157.0,-30.0,-197.0,-38.23355384296205,-6.7914117799992315
2026-05-07 17:17:04.697,157.0,-29.0,-195.0,-38.53275375982439,-6.607627920224594
2026-05-07 17:17:04.747,156.0,-29.0,-196.0,-38.215012398447506,-6.60355633375457
2026-05-07 17:17:04.797,156.0,-30.0,-197.0,-38.05571610724332,-6.808065362835981
2026-05-07 17:17:04.846,158.0,-28.0,-196.0,-38.590585097146764,-6.346340304283476
2026-05-07 17:17:04.897,157.0,-29.0,-196.0,-38.393088816505006,-6.587293164761472
2026-05-07 17:17:04.947,156.0,-31.0,-198.0,-37.89705486725088,-7.0110887992130335
2026-05-07 17:17:04.997,157.0,-28.0,-198.0,-38.1360886576675,-6.322981996615989
2026-05-07 17:17:05.047,156.0,-30.0,-197.0,-38.05571610724332,-6.808065362835981
2026-05-07 17:17:05.097,156.0,-30.0,-195.0,-38.33332895815214,-6.850322904093925
2026-05-07 17:17:05.146,156.0,-29.0,-196.0,-38.215012398447506,-6.60355633375457
2026-05-07 17:17:05.197,155.0,-31.0,-196.0,-37.99363495065157,-7.071900059663591
2026-05-07 17:17:05.247,156.0,-30.0,-197.0,-38.05571610724332,-6.808065362835981
2026-05-07 17:17:05.297,156.0,-28.0,-197.0,-38.096403207032665,-6.3580420558841135
2026-05-07 17:17:05.347,157.0,-29.0,-197.0,-38.25426278276567,-6.56704241774231
2026-05-07 17:17:05.447,157.0,-29.0,-197.0,-38.25426278276567,-6.56704241774231
2026-05-07 17:17:05.497,157.0,-29.0,-197.0,-38.25426278276567,-6.56704241774231
2026-05-07 17:17:05.547,157.0,-29.0,-197.0,-38.25426278276567,-6.56704241774231
2026-05-07 17:17:05.597,156.0,-31.0,-197.0,-38.03437367269321,-7.032764432791854
2026-05-07 17:17:05.646,156.0,-29.0,-197.0,-38.07639375319054,-6.583155689025257
2026-05-07 17:17:05.697,156.0,-27.0,-195.0,-38.394709198738674,-6.170865380919854
2026-05-07 17:17:05.747,157.0,-30.0,-196.0,-38.37214862487991,-6.812341564695452
2026-05-07 17:17:05.797,156.0,-31.0,-195.0,-38.31150581083792,-7.07638875133775
2026-05-07 17:17:05.847,157.0,-27.0,-196.0,-38.432936323005,-6.136590036526775
2026-05-07 17:17:05.897,157.0,-29.0,-196.0,-38.393088816505006,-6.587293164761472
