Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
105b2a61-b592-43bf-b316-c2fc6ea2c0fc,Garmin Sleep Test,2bb4e22b-c056-4193-b277-735cad6b6f5b,A000

hrvSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,hrv
x5f7febc-69dbedc5,25200000,1776049583000,2026-04-13T10:06:23.000+07:00,59
x5f7febc-69dbedc5,25200000,1776049883000,2026-04-13T10:11:23.000+07:00,70
x5f7febc-69dbedc5,25200000,1776050183000,2026-04-13T10:16:23.000+07:00,69
x5f7febc-69dbedc5,25200000,1776050483000,2026-04-13T10:21:23.000+07:00,82
x5f7febc-69dbedc5,25200000,1776050783000,2026-04-13T10:26:23.000+07:00,76
x5f7febc-69dbedc5,25200000,1776051083000,2026-04-13T10:31:23.000+07:00,68
x5f7febc-69dbedc5,25200000,1776051383000,2026-04-13T10:36:23.000+07:00,63
x5f7febc-69dbedc5,25200000,1776051683000,2026-04-13T10:41:23.000+07:00,58
x5f7febc-69dbedc5,25200000,1776051983000,2026-04-13T10:46:23.000+07:00,74
x5f7febc-69dbedc5,25200000,1776052283000,2026-04-13T10:51:23.000+07:00,80
